gene	tpm
ENSG00000182752	17.16
ENSG00000182759	0.11
ENSG00000182768	0
ENSG00000182771	0.22
ENSG00000182774	20.64
ENSG00000182782	26.92
ENSG00000182783	17.83
ENSG00000182791	28.83
ENSG00000182793	19.29
ENSG00000182795	24.45
ENSG00000182798	0.67
ENSG00000182809	36.68
ENSG00000182810	0.45
ENSG00000182816	18.17
ENSG00000182827	39.93
ENSG00000182831	0
ENSG00000182836	10.43
ENSG00000182853	4.71
ENSG00000182854	5.27
ENSG00000182858	26.81
ENSG00000182866	0
ENSG00000182870	9.42
ENSG00000182871	8.86
ENSG00000182872	3.14
ENSG00000182885	4.71
ENSG00000182890	0.22
ENSG00000182896	7.96
ENSG00000182898	12.11
ENSG00000182899	16.04
ENSG00000182901	0
ENSG00000182902	13.24
ENSG00000182903	0
ENSG00000182916	0.11
ENSG00000182919	30.85
ENSG00000182923	30.73
ENSG00000182931	17.39
ENSG00000182934	14.47
ENSG00000182938	0.56
ENSG00000182944	39.93
ENSG00000182950	6.39
ENSG00000182952	831.02
ENSG00000182957	20.41
ENSG00000182963	1.35
ENSG00000182968	2.47
ENSG00000182973	5.72
ENSG00000182974	12.79
ENSG00000182979	18.96
ENSG00000182983	0
ENSG00000182985	14.69
ENSG00000182986	0
ENSG00000182993	196.29
ENSG00000183010	23.55
ENSG00000183011	0.45
ENSG00000183018	0
ENSG00000183019	0
ENSG00000183020	1.12
ENSG00000183023	0.11
ENSG00000183024	9.87
ENSG00000183032	10.88
ENSG00000183034	0
ENSG00000183035	22.1
ENSG00000183036	19.18
ENSG00000183044	9.76
ENSG00000183048	13.01
ENSG00000183049	9.2
ENSG00000183054	0
ENSG00000183060	15.37
ENSG00000183066	0
ENSG00000183067	0
ENSG00000183072	15.93
ENSG00000183077	0
ENSG00000183087	7.07
ENSG00000183090	36.12
ENSG00000183091	12
ENSG00000183092	0
ENSG00000183098	11.22
ENSG00000183111	1.57
ENSG00000183114	12.79
ENSG00000183117	152.77
ENSG00000183128	8.64
ENSG00000183134	0
ENSG00000183137	97.47
ENSG00000183145	28.94
ENSG00000183150	31.29
ENSG00000183153	14.47
ENSG00000183155	0.67
ENSG00000183160	3.14
ENSG00000183161	1.23
ENSG00000183166	0
ENSG00000183172	0
ENSG00000183185	69.88
ENSG00000183186	0
ENSG00000183196	0.11
ENSG00000183206	0
ENSG00000183207	2.92
ENSG00000183208	0
ENSG00000183230	0
ENSG00000183246	27.37
ENSG00000183248	114.63
ENSG00000183251	80.09
ENSG00000183255	0
ENSG00000183258	410.74
ENSG00000183260	7.96
ENSG00000183269	32.42
ENSG00000183273	25.12
ENSG00000183281	1.23
ENSG00000183283	1.12
ENSG00000183287	3.14
ENSG00000183291	0.56
ENSG00000183303	6.17
ENSG00000183304	10.54
ENSG00000183305	1856.31
ENSG00000183307	0.11
ENSG00000183309	8.41
ENSG00000183310	2.47
ENSG00000183313	3.25
ENSG00000183317	12.45
ENSG00000183318	12.56
ENSG00000183323	0.67
ENSG00000183324	26.13
ENSG00000183336	21.31
ENSG00000183337	4.26
ENSG00000183340	2.92
ENSG00000183346	0.22
ENSG00000183347	0.22
ENSG00000183354	1.91
ENSG00000183378	13.35
ENSG00000183379	25.91
ENSG00000183386	6.95
ENSG00000183389	0.11
ENSG00000183395	28.94
ENSG00000183396	62.7
ENSG00000183397	17.83
ENSG00000183401	0.22
ENSG00000183421	3.14
ENSG00000183423	109.58
ENSG00000183426	0
ENSG00000183431	44.19
ENSG00000183434	2.47
ENSG00000183439	1.91
ENSG00000183454	0
ENSG00000183463	6.06
ENSG00000183474	64.61
ENSG00000183475	57.54
ENSG00000183476	1.91
ENSG00000183479	5.61
ENSG00000183484	0.67
ENSG00000183486	0.34
ENSG00000183495	195.28
ENSG00000183496	51.93
ENSG00000183508	0
ENSG00000183513	0
ENSG00000183520	0
ENSG00000183527	19.85
ENSG00000183530	2.13
ENSG00000183542	15.59
ENSG00000183549	1.35
ENSG00000183559	4.37
ENSG00000183560	44.87
ENSG00000183569	7.51
ENSG00000183570	10.32
ENSG00000183571	30.28
ENSG00000183576	6.62
ENSG00000183578	1.01
ENSG00000183579	25.12
ENSG00000183580	5.83
ENSG00000183597	0.79
ENSG00000183598	1.12
ENSG00000183605	0
ENSG00000183607	0
ENSG00000183615	0.67
ENSG00000183617	0
ENSG00000183621	1.79
ENSG00000183624	0.22
ENSG00000183625	5.94
ENSG00000183628	12.79
ENSG00000183629	6.17
ENSG00000183631	0
ENSG00000183632	52.38
ENSG00000183638	7.63
ENSG00000183640	78.29
ENSG00000183644	5.5
ENSG00000183647	0.9
ENSG00000183648	16.26
ENSG00000183654	0
ENSG00000183655	0
ENSG00000183662	30.96
ENSG00000183665	59.56
ENSG00000183668	45.09
ENSG00000183671	36
ENSG00000183682	55.41
ENSG00000183684	21.2
ENSG00000183688	16.94
ENSG00000183690	0
ENSG00000183691	0
ENSG00000183695	70.78
ENSG00000183696	10.77
ENSG00000183706	7.29
ENSG00000183709	22.1
ENSG00000183715	17.83
ENSG00000183718	91.53
ENSG00000183722	48.45
ENSG00000183723	13.57
ENSG00000183726	56.31
ENSG00000183733	3.25
ENSG00000183734	3.03
ENSG00000183735	13.35
ENSG00000183741	1.01
ENSG00000183742	7.96
ENSG00000183747	22.54
ENSG00000183751	2.36
ENSG00000183753	2.58
ENSG00000183760	13.12
ENSG00000183762	3.81
ENSG00000183763	0.11
ENSG00000183765	0
ENSG00000183770	7.85
ENSG00000183773	8.19
ENSG00000183775	23.55
ENSG00000183778	0
ENSG00000183779	0
ENSG00000183780	5.38
ENSG00000183783	5.5
ENSG00000183785	0
ENSG00000183793	131.79
ENSG00000183795	19.97
ENSG00000183798	617.46
ENSG00000183801	691.27
ENSG00000183807	0.11
ENSG00000183808	0
ENSG00000183813	10.66
ENSG00000183814	17.05
ENSG00000183826	0
ENSG00000183828	0.11
ENSG00000183831	187.31
ENSG00000183833	13.68
ENSG00000183837	46.1
ENSG00000183840	0
ENSG00000183844	44.53
ENSG00000183850	1.35
ENSG00000183853	9.31
ENSG00000183856	76.83
ENSG00000183862	23.11
ENSG00000183864	8.86
ENSG00000183873	20.97
ENSG00000183876	0.45
ENSG00000183878	37.91
ENSG00000183888	3.48
ENSG00000183891	4.26
ENSG00000183908	4.26
ENSG00000183914	9.42
ENSG00000183918	1.01
ENSG00000183921	30.4
ENSG00000183943	3.48
ENSG00000183955	34.66
ENSG00000183960	4.94
ENSG00000183963	0
ENSG00000183971	0
ENSG00000183977	0
ENSG00000183978	0
ENSG00000183979	1.23
ENSG00000184005	0
ENSG00000184007	0.22
ENSG00000184009	4.82
ENSG00000184012	57.88
ENSG00000184014	32.86
ENSG00000184022	0
ENSG00000184032	18.62
ENSG00000184033	0.67
ENSG00000184047	28.83
ENSG00000184056	0
ENSG00000184058	76.72
ENSG00000184060	0.9
ENSG00000184076	38.36
ENSG00000184083	5.38
ENSG00000184108	2.36
ENSG00000184110	1.35
ENSG00000184113	0.11
ENSG00000184117	3.93
ENSG00000184140	13.91
ENSG00000184144	0
ENSG00000184148	114.97
ENSG00000184154	1.01
ENSG00000184155	0
ENSG00000184156	23.22
ENSG00000184160	53.05
ENSG00000184162	0
ENSG00000184163	8.64
ENSG00000184164	16.6
ENSG00000184166	1.91
ENSG00000184178	12.79
ENSG00000184182	14.92
ENSG00000184185	0.56
ENSG00000184194	0
ENSG00000184203	0.11
ENSG00000184205	0
ENSG00000184206	0
ENSG00000184207	238.57
ENSG00000184209	0
ENSG00000184210	14.13
ENSG00000184216	39.93
ENSG00000184220	13.8
ENSG00000184221	19.52
ENSG00000184226	0
ENSG00000184227	4.82
ENSG00000184232	0
ENSG00000184254	32.86
ENSG00000184260	81.88
ENSG00000184261	0.22
ENSG00000184270	0
ENSG00000184271	7.74
ENSG00000184276	1.68
ENSG00000184277	0.9
ENSG00000184281	8.08
ENSG00000184292	24.56
ENSG00000184293	7.07
ENSG00000184302	1.68
ENSG00000184304	26.25
ENSG00000184305	3.36
ENSG00000184307	28.6
ENSG00000184313	111.38
ENSG00000184330	0
ENSG00000184343	26.36
ENSG00000184344	7.96
ENSG00000184345	14.69
ENSG00000184347	20.64
ENSG00000184349	9.65
ENSG00000184350	8.75
ENSG00000184351	17.83
ENSG00000184357	0.67
ENSG00000184361	0
ENSG00000184363	2.58
ENSG00000184368	23.33
ENSG00000184371	196.74
ENSG00000184374	30.4
ENSG00000184378	3.48
ENSG00000184381	96.91
ENSG00000184384	0.34
ENSG00000184388	48.34
ENSG00000184389	4.71
ENSG00000184394	0.45
ENSG00000184402	29.95
ENSG00000184408	7.29
ENSG00000184428	34.1
ENSG00000184432	0
ENSG00000184434	109.58
ENSG00000184436	1.46
ENSG00000184445	11.67
ENSG00000184451	32.53
ENSG00000184454	199.2
ENSG00000184459	20.64
ENSG00000184465	0
ENSG00000184470	0
ENSG00000184471	0
ENSG00000184478	9.65
ENSG00000184481	5.05
ENSG00000184486	48.57
ENSG00000184489	5.94
ENSG00000184492	0.45
ENSG00000184497	0
ENSG00000184500	51.71
ENSG00000184502	14.24
ENSG00000184507	0.45
ENSG00000184508	0
ENSG00000184515	1.79
ENSG00000184517	26.81
ENSG00000184524	28.27
ENSG00000184530	18.39
ENSG00000184544	0.22
ENSG00000184545	78.96
ENSG00000184557	87.71
ENSG00000184560	1.91
ENSG00000184564	11.33
ENSG00000184571	25.01
ENSG00000184574	27.82
ENSG00000184575	13.35
ENSG00000184584	45.76
ENSG00000184588	3.59
ENSG00000184599	101.4
ENSG00000184601	77.62
ENSG00000184602	930.4
ENSG00000184611	0
ENSG00000184613	0.34
ENSG00000184619	1.91
ENSG00000184634	25.69
ENSG00000184635	0.34
ENSG00000184640	2.92
ENSG00000184647	23.22
ENSG00000184650	0
ENSG00000184659	60.57
ENSG00000184661	141.21
ENSG00000184672	53.84
ENSG00000184675	43.63
ENSG00000184677	14.81
ENSG00000184678	0
ENSG00000184697	9.31
ENSG00000184698	441.03
ENSG00000184702	27.82
ENSG00000184708	0.34
ENSG00000184709	0.67
ENSG00000184716	6.28
ENSG00000184719	0
ENSG00000184724	15.25
ENSG00000184730	8.52
ENSG00000184731	26.02
ENSG00000184735	0
ENSG00000184743	2.02
ENSG00000184752	38.25
ENSG00000184785	0.22
ENSG00000184786	13.46
ENSG00000184787	2.02
ENSG00000184788	5.94
ENSG00000184792	92.2
ENSG00000184811	9.76
ENSG00000184814	10.77
ENSG00000184828	1.46
ENSG00000184831	13.8
ENSG00000184838	7.4
ENSG00000184840	140.09
ENSG00000184845	0
ENSG00000184857	17.83
ENSG00000184860	1.57
ENSG00000184863	0
ENSG00000184867	18.17
ENSG00000184887	0.22
ENSG00000184895	23.11
ENSG00000184897	64.05
ENSG00000184898	15.14
ENSG00000184900	0.11
ENSG00000184903	0
ENSG00000184905	105.99
ENSG00000184908	6.62
ENSG00000184911	0
ENSG00000184916	0
ENSG00000184922	0.67
ENSG00000184923	12.45
ENSG00000184924	10.21
ENSG00000184925	16.15
ENSG00000184933	0
ENSG00000184937	5.27
ENSG00000184939	0
ENSG00000184945	15.93
ENSG00000184949	38.58
ENSG00000184954	126.52
ENSG00000184956	0.11
ENSG00000184967	14.81
ENSG00000184979	1.35
ENSG00000184983	9.87
ENSG00000184984	0
ENSG00000184985	12.56
ENSG00000184986	9.98
ENSG00000184988	26.58
ENSG00000184990	0.22
ENSG00000184992	190.79
ENSG00000184995	54.85
ENSG00000184999	18.96
ENSG00000185000	59.45
ENSG00000185002	28.15
ENSG00000185008	493.07
ENSG00000185009	0
ENSG00000185010	55.86
ENSG00000185013	3.48
ENSG00000185015	0
ENSG00000185019	0.34
ENSG00000185022	0
ENSG00000185024	25.01
ENSG00000185028	0
ENSG00000185033	25.01
ENSG00000185038	13.35
ENSG00000185040	25.69
ENSG00000185043	0
ENSG00000185046	99.94
ENSG00000185049	0.22
ENSG00000185052	5.16
ENSG00000185053	58.66
ENSG00000185055	13.91
ENSG00000185056	0
ENSG00000185069	2.24
ENSG00000185070	0.56
ENSG00000185085	0
ENSG00000185088	177.56
ENSG00000185090	0
ENSG00000185100	0
ENSG00000185101	3.25
ENSG00000185104	37.01
ENSG00000185105	17.05
ENSG00000185112	21.87
ENSG00000185115	27.14
ENSG00000185122	0
ENSG00000185127	3.03
ENSG00000185129	140.88
ENSG00000185130	0
ENSG00000185133	85.58
ENSG00000185149	4.6
ENSG00000185155	4.82
ENSG00000185156	0
ENSG00000185158	0.11
ENSG00000185163	5.27
ENSG00000185164	4.37
ENSG00000185176	10.77
ENSG00000185177	0
ENSG00000185187	1.01
ENSG00000185189	6.17
ENSG00000185198	0
ENSG00000185201	2.24
ENSG00000185215	21.54
ENSG00000185219	37.01
ENSG00000185220	5.27
ENSG00000185222	0
ENSG00000185231	17.61
ENSG00000185236	0.34
ENSG00000185238	0
ENSG00000185245	55.3
ENSG00000185246	164.32
ENSG00000185247	83.45
ENSG00000185250	12.11
ENSG00000185252	15.37
ENSG00000185261	1.35
ENSG00000185262	3.36
ENSG00000185264	5.94
ENSG00000185267	17.27
ENSG00000185269	0
ENSG00000185271	33.31
ENSG00000185272	0.45
ENSG00000185274	10.09
ENSG00000185278	4.26
ENSG00000185290	0.56
ENSG00000185294	10.77
ENSG00000185298	11.78
ENSG00000185303	1.46
ENSG00000185304	52.04
ENSG00000185305	1.68
ENSG00000185306	26.02
ENSG00000185313	0
ENSG00000185324	20.53
ENSG00000185338	0
ENSG00000185339	0
ENSG00000185340	4.49
ENSG00000185344	8.19
ENSG00000185345	0
ENSG00000185347	1.57
ENSG00000185352	3.03
ENSG00000185359	0
ENSG00000185361	10.99
ENSG00000185372	0
ENSG00000185379	197.3
ENSG00000185385	1.12
ENSG00000185386	28.38
ENSG00000185404	199.99
ENSG00000185414	52.27
ENSG00000185418	0.11
ENSG00000185420	19.97
ENSG00000185432	2.69
ENSG00000185436	7.85
ENSG00000185437	0.9
ENSG00000185442	455.72
ENSG00000185448	0.11
ENSG00000185453	0
ENSG00000185467	15.7
ENSG00000185475	12.45
ENSG00000185477	35.78
ENSG00000185479	1.57
ENSG00000185480	21.2
ENSG00000185482	256.29
ENSG00000185483	13.35
ENSG00000185499	0
ENSG00000185504	0
ENSG00000185507	109.92
ENSG00000185513	18.96
ENSG00000185515	0
ENSG00000185518	11.44
ENSG00000185519	39.03
ENSG00000185522	10.09
ENSG00000185523	0
ENSG00000185527	171.72
ENSG00000185532	0
ENSG00000185551	81.99
ENSG00000185559	0
ENSG00000185561	12
ENSG00000185565	6.06
ENSG00000185567	1.57
ENSG00000185585	25.35
ENSG00000185591	0
ENSG00000185608	82.55
ENSG00000185610	11.44
ENSG00000185614	1.01
ENSG00000185615	37.24
ENSG00000185619	0.22
ENSG00000185621	0
ENSG00000185624	36.79
ENSG00000185627	10.32
ENSG00000185630	3.03
ENSG00000185633	2.02
ENSG00000185634	2.47
ENSG00000185640	18.96
ENSG00000185650	9.42
ENSG00000185651	18.17
ENSG00000185652	0.11
ENSG00000185658	140.2
ENSG00000185662	30.17
ENSG00000185664	56.64
ENSG00000185666	40.27
ENSG00000185668	8.19
ENSG00000185669	21.09
ENSG00000185670	12.79
ENSG00000185674	0
ENSG00000185681	5.72
ENSG00000185686	19.18
ENSG00000185697	16.71
ENSG00000185716	68.64
ENSG00000185721	0.11
ENSG00000185722	4.82
ENSG00000185728	45.88
ENSG00000185730	2.8
ENSG00000185736	2.58
ENSG00000185737	9.42
ENSG00000185739	0
ENSG00000185742	14.69
ENSG00000185745	3.59
ENSG00000185753	10.66
ENSG00000185758	1.35
ENSG00000185760	6.95
ENSG00000185761	51.15
ENSG00000185774	19.18
ENSG00000185775	0.79
ENSG00000185787	7.74
ENSG00000185792	0
ENSG00000185798	8.86
ENSG00000185800	12.11
ENSG00000185803	6.28
ENSG00000185808	6.73
ENSG00000185811	11.44
ENSG00000185813	0
ENSG00000185818	4.94
ENSG00000185821	15.14
ENSG00000185823	1.23
ENSG00000185825	34.32
ENSG00000185829	10.43
ENSG00000185838	0
ENSG00000185842	34.88
ENSG00000185860	36
ENSG00000185862	11.33
ENSG00000185863	0
ENSG00000185864	0
ENSG00000185869	92.31
ENSG00000185873	14.36
ENSG00000185875	1.35
ENSG00000185880	3.7
ENSG00000185883	38.25
ENSG00000185885	0.11
ENSG00000185888	7.51
ENSG00000185894	1.57
ENSG00000185896	0.22
ENSG00000185897	0.45
ENSG00000185899	11.78
ENSG00000185900	3.81
ENSG00000185905	125.29
ENSG00000185909	11.33
ENSG00000185915	7.63
ENSG00000185917	0
ENSG00000185920	11.22
ENSG00000185924	4.26
ENSG00000185926	0
ENSG00000185933	32.42
ENSG00000185940	72.68
ENSG00000185942	296.56
ENSG00000185946	0
ENSG00000185947	2.47
ENSG00000185950	0.22
ENSG00000185955	0
ENSG00000185958	0
ENSG00000185962	6.95
ENSG00000185963	16.71
ENSG00000185966	3.03
ENSG00000185972	10.43
ENSG00000185973	40.94
ENSG00000185974	6.06
ENSG00000185982	0.56
ENSG00000185985	0
ENSG00000185988	11.78
ENSG00000185989	4.49
ENSG00000186001	7.18
ENSG00000186007	1.46
ENSG00000186009	9.2
ENSG00000186010	104.65
ENSG00000186017	33.31
ENSG00000186020	70.55
ENSG00000186026	0.56
ENSG00000186038	4.26
ENSG00000186047	0
ENSG00000186049	20.08
ENSG00000186051	86.48
ENSG00000186063	29.27
ENSG00000186073	44.53
ENSG00000186074	9.2
ENSG00000186075	0
ENSG00000186081	0.67
ENSG00000186086	0
ENSG00000186088	71
ENSG00000186090	14.47
ENSG00000186092	2.47
ENSG00000186094	27.14
ENSG00000186103	14.81
ENSG00000186104	0
ENSG00000186105	1.12
ENSG00000186106	35.67
ENSG00000186111	0
ENSG00000186113	4.37
ENSG00000186115	26.36
ENSG00000186118	8.3
ENSG00000186119	1.68
ENSG00000186130	936.91
ENSG00000186132	0
ENSG00000186136	6.17
ENSG00000186141	0.67
ENSG00000186143	12.34
ENSG00000186146	6.28
ENSG00000186150	48.23
ENSG00000186153	17.95
ENSG00000186160	0
ENSG00000186166	0
ENSG00000186174	1689.53
ENSG00000186184	0.45
ENSG00000186185	7.74
ENSG00000186187	0.11
ENSG00000186188	8.86
ENSG00000186190	7.96
ENSG00000186191	18.84
ENSG00000186193	115.3
ENSG00000186197	40.04
ENSG00000186198	0.11
ENSG00000186204	0
ENSG00000186205	1.01
ENSG00000186207	1.35
ENSG00000186212	9.98
ENSG00000186222	34.77
ENSG00000186226	5.16
ENSG00000186230	8.52
ENSG00000186231	63.04
ENSG00000186260	0.56
ENSG00000186265	10.77
ENSG00000186272	33.31
ENSG00000186280	25.24
ENSG00000186281	0
ENSG00000186283	44.42
ENSG00000186288	0
ENSG00000186297	7.85
ENSG00000186298	21.09
ENSG00000186300	0.45
ENSG00000186306	13.8
ENSG00000186310	5.94
ENSG00000186314	44.3
ENSG00000186318	0
ENSG00000186326	21.98
ENSG00000186329	30.73
ENSG00000186334	52.38
ENSG00000186335	0.11
ENSG00000186340	24.34
ENSG00000186350	0.34
ENSG00000186352	33.99
ENSG00000186364	0.56
ENSG00000186367	0.56
ENSG00000186376	14.02
ENSG00000186377	1.35
ENSG00000186393	9.65
ENSG00000186395	14.81
ENSG00000186399	15.37
ENSG00000186407	11.33
ENSG00000186409	20.75
ENSG00000186416	3.36
ENSG00000186417	0.79
ENSG00000186431	78.63
ENSG00000186432	0.22
ENSG00000186439	433.51
ENSG00000186440	47.45
ENSG00000186442	1.46
ENSG00000186446	34.77
ENSG00000186448	2.92
ENSG00000186451	10.77
ENSG00000186452	24.12
ENSG00000186453	2.02
ENSG00000186458	48.68
ENSG00000186462	50.59
ENSG00000186468	27.03
ENSG00000186469	0
ENSG00000186470	0
ENSG00000186471	55.75
ENSG00000186472	23.67
ENSG00000186474	534.12
ENSG00000186479	16.71
ENSG00000186480	17.61
ENSG00000186487	0.34
ENSG00000186496	41.5
ENSG00000186501	13.8
ENSG00000186509	11.89
ENSG00000186510	3.93
ENSG00000186513	39.48
ENSG00000186517	1.91
ENSG00000186522	21.87
ENSG00000186523	1.01
ENSG00000186526	8.97
ENSG00000186529	31.07
ENSG00000186532	9.2
ENSG00000186562	0
ENSG00000186564	0
ENSG00000186566	0
ENSG00000186567	10.09
ENSG00000186572	15.93
ENSG00000186575	11.1
ENSG00000186577	0
ENSG00000186579	5.16
ENSG00000186583	7.18
ENSG00000186591	1.23
ENSG00000186599	0
ENSG00000186603	0.56
ENSG00000186625	0
ENSG00000186628	28.04
ENSG00000186635	17.27
ENSG00000186638	1.23
ENSG00000186642	20.53
ENSG00000186648	4.49
ENSG00000186652	0
ENSG00000186654	6.39
ENSG00000186660	208.29
ENSG00000186665	1.01
ENSG00000186666	1.91
ENSG00000186675	18.62
ENSG00000186684	0
ENSG00000186687	47.56
ENSG00000186710	0
ENSG00000186714	0
ENSG00000186716	5.27
ENSG00000186723	42.51
ENSG00000186732	10.54
ENSG00000186765	27.7
ENSG00000186766	0
ENSG00000186767	4.82
ENSG00000186777	27.82
ENSG00000186787	30.85
ENSG00000186788	0
ENSG00000186790	131.01
ENSG00000186792	7.07
ENSG00000186795	19.4
ENSG00000186803	0.22
ENSG00000186806	19.18
ENSG00000186810	4.15
ENSG00000186812	1.01
ENSG00000186814	7.07
ENSG00000186815	43.52
ENSG00000186818	170.49
ENSG00000186827	10.77
ENSG00000186832	4.71
ENSG00000186834	151.76
ENSG00000186838	32.08
ENSG00000186844	3.7
ENSG00000186847	0.11
ENSG00000186854	2.58
ENSG00000186860	99.04
ENSG00000186862	0
ENSG00000186866	13.57
ENSG00000186867	0
ENSG00000186868	1.79
ENSG00000186871	15.93
ENSG00000186881	8.86
ENSG00000186889	0.22
ENSG00000186891	40.49
ENSG00000186895	0
ENSG00000186897	1.91
ENSG00000186907	1.01
ENSG00000186908	165.67
ENSG00000186910	11.22
ENSG00000186912	0.11
ENSG00000186918	41.16
ENSG00000186919	26.02
ENSG00000186924	43.74
ENSG00000186925	20.97
ENSG00000186930	0.11
ENSG00000186943	4.94
ENSG00000186951	0.34
ENSG00000186952	0
ENSG00000186965	194.27
ENSG00000186967	34.77
ENSG00000186970	0
ENSG00000186971	342.21
ENSG00000186973	54.06
ENSG00000186976	32.75
ENSG00000186977	49.13
ENSG00000186980	14.69
ENSG00000186994	13.46
ENSG00000186998	0
ENSG00000187003	1.91
ENSG00000187005	0.34
ENSG00000187010	115.53
ENSG00000187017	14.24
ENSG00000187021	23.33
ENSG00000187024	9.76
ENSG00000187026	33.09
ENSG00000187033	31.74
ENSG00000187037	50.03
ENSG00000187045	64.83
ENSG00000187048	0.9
ENSG00000187049	18.51
ENSG00000187051	0.11
ENSG00000187054	37.46
ENSG00000187066	7.4
ENSG00000187068	1.12
ENSG00000187079	16.6
ENSG00000187080	21.54
ENSG00000187082	21.09
ENSG00000187091	0
ENSG00000187094	25.35
ENSG00000187097	1.01
ENSG00000187098	0.11
ENSG00000187105	26.25
ENSG00000187109	0
ENSG00000187116	57.88
ENSG00000187118	0.11
ENSG00000187122	20.86
ENSG00000187123	0
ENSG00000187134	1.01
ENSG00000187135	51.15
ENSG00000187140	9.42
ENSG00000187144	10.32
ENSG00000187147	25.91
ENSG00000187151	103.19
ENSG00000187164	29.27
ENSG00000187166	24.79
ENSG00000187170	27.14
ENSG00000187173	0.22
ENSG00000187175	0.34
ENSG00000187180	42.06
ENSG00000187187	12.67
ENSG00000187189	0
ENSG00000187191	22.77
ENSG00000187193	58.1
ENSG00000187210	5797.3
ENSG00000187223	0.11
ENSG00000187231	0
ENSG00000187238	17.95
ENSG00000187239	11.44
ENSG00000187240	0.11
ENSG00000187242	0
ENSG00000187243	0
ENSG00000187244	0.34
ENSG00000187257	0
ENSG00000187258	65.39
ENSG00000187260	215.92
ENSG00000187266	1.46
ENSG00000187268	15.03
ENSG00000187272	2.92
ENSG00000187288	116.54
ENSG00000187323	22.21
ENSG00000187325	59.22
ENSG00000187391	0
ENSG00000187398	55.18
ENSG00000187416	11.22
ENSG00000187446	61.58
ENSG00000187474	0
ENSG00000187475	1.68
ENSG00000187479	56.53
ENSG00000187486	0
ENSG00000187492	3.25
ENSG00000187498	74.93
ENSG00000187510	50.7
ENSG00000187513	30.62
ENSG00000187514	0
ENSG00000187516	5.72
ENSG00000187522	3.36
ENSG00000187527	0.9
ENSG00000187531	0
ENSG00000187533	12.23
ENSG00000187535	6.17
ENSG00000187537	0
ENSG00000187545	109.7
ENSG00000187546	218.05
ENSG00000187550	25.69
ENSG00000187553	11.67
ENSG00000187554	0.56
ENSG00000187555	0
ENSG00000187556	71.22
ENSG00000187559	2.36
ENSG00000187566	1.12
ENSG00000187569	110.71
ENSG00000187581	3.48
ENSG00000187583	0
ENSG00000187595	6.17
ENSG00000187601	3.48
ENSG00000187605	0
ENSG00000187607	0
ENSG00000187608	33.76
ENSG00000187609	8.19
ENSG00000187612	0.22
ENSG00000187616	34.66
ENSG00000187624	13.8
ENSG00000187626	9.53
ENSG00000187627	0.79
ENSG00000187630	11.1
ENSG00000187634	0.79
ENSG00000187642	66.06
ENSG00000187650	0.45
ENSG00000187658	0.11
ENSG00000187664	18.28
ENSG00000187672	17.61
ENSG00000187676	48.68
ENSG00000187678	0
ENSG00000187682	2.24
ENSG00000187688	6.73
ENSG00000187689	0.22
ENSG00000187690	13.01
ENSG00000187699	0
ENSG00000187701	3.25
ENSG00000187713	52.04
ENSG00000187714	6.17
ENSG00000187715	0.56
ENSG00000187720	0
ENSG00000187726	9.2
ENSG00000187730	5.61
ENSG00000187733	22.1
ENSG00000187735	6.06
ENSG00000187736	4.26
ENSG00000187741	0
ENSG00000187742	49.46
ENSG00000187747	18.17
ENSG00000187753	45.54
ENSG00000187754	35.44
ENSG00000187758	1.46
ENSG00000187764	50.03
ENSG00000187766	7.96
ENSG00000187772	0.11
ENSG00000187773	0
ENSG00000187775	4.26
ENSG00000187778	18.39
ENSG00000187783	0.11
ENSG00000187790	20.08
ENSG00000187791	7.96
ENSG00000187792	8.64
ENSG00000187796	0
ENSG00000187800	10.54
ENSG00000187801	55.18
ENSG00000187806	3.81
ENSG00000187808	3.25
ENSG00000187815	2.58
ENSG00000187821	7.07
ENSG00000187823	18.84
ENSG00000187824	24.68
ENSG00000187833	25.01
ENSG00000187837	0
ENSG00000187838	338.29
ENSG00000187840	3.7
ENSG00000187848	46.88
ENSG00000187855	15.14
ENSG00000187857	11.33
ENSG00000187860	9.09
ENSG00000187862	69.32
ENSG00000187866	42.06
ENSG00000187867	3.36
ENSG00000187871	33.87
ENSG00000187889	0
ENSG00000187902	0.22
ENSG00000187905	0
ENSG00000187908	17.5
ENSG00000187912	12.79
ENSG00000187918	45.88
ENSG00000187922	114.3
ENSG00000187942	2.24
ENSG00000187944	3.14
ENSG00000187950	0
ENSG00000187954	4.82
ENSG00000187955	0
ENSG00000187957	0
ENSG00000187959	1.91
ENSG00000187961	4.6
ENSG00000187969	8.41
ENSG00000187980	25.01
ENSG00000187987	11.55
ENSG00000187994	13.46
ENSG00000187997	0
ENSG00000188000	19.18
ENSG00000188001	0
ENSG00000188010	25.91
ENSG00000188011	19.85
ENSG00000188015	37.24
ENSG00000188021	25.35
ENSG00000188026	12.34
ENSG00000188032	11.44
ENSG00000188033	0
ENSG00000188037	2.69
ENSG00000188038	57.88
ENSG00000188039	0
ENSG00000188042	67.86
ENSG00000188050	0
ENSG00000188051	25.12
ENSG00000188056	7.96
ENSG00000188060	13.8
ENSG00000188064	16.38
ENSG00000188070	11.22
ENSG00000188076	25.8
ENSG00000188089	8.97
ENSG00000188092	0.11
ENSG00000188095	63.15
ENSG00000188100	19.18
ENSG00000188107	20.41
ENSG00000188112	85.81
ENSG00000188120	13.35
ENSG00000188124	24.34
ENSG00000188130	0
